   ,日期,时间,交易量,成功率,响应时间
8133,0406,1532,1069,97.29%,80.55
8134,0406,1533,999,95.2%,201.06
8135,0406,1534,966,95.55%,166.32
8136,0406,1535,902,96.12%,85.05
8137,0406,1536,941,95.22%,121.44
8138,0406,1537,950,95.68%,78.12
8139,0406,1538,990,94.55%,121.08
8140,0406,1539,1023,95.5%,159.6
8141,0406,1540,1017,95.28%,160.66
8142,0406,1541,1017,95.58%,123.38
8143,0406,1542,994,95.98%,161.57
8144,0406,1543,1033,95.55%,237.19
8145,0406,1544,978,94.99%,122.2
8146,0406,1545,1019,94.41%,119.91
8147,0406,1546,1053,95.44%,195.24
8148,0406,1547,1005,95.92%,116.86
8149,0406,1548,1060,95%,154.91
8150,0406,1549,1021,95.2%,159.22
8151,0406,1550,1038,96.63%,85.19
8152,0406,1551,1042,94.34%,193.17
8153,0406,1552,1071,94.68%,80.8
8154,0406,1553,1024,96%,159.24
8155,0406,1554,1010,95.84%,118.74
8156,0406,1555,1047,96.37%,157.29
8157,0406,1556,944,95.76%,207.55
8158,0406,1557,998,94.09%,119.8
8159,0406,1558,983,95.02%,123.17
8160,0406,1559,960,95.31%,21119.62
8161,0406,1600,960,95.52%,166.08
8162,0406,1601,947,94.19%,86.46
8163,0406,1602,942,96.28%,78.42
8164,0406,1603,1000,96.1%,162.68
8165,0406,1604,987,95.54%,162.81
8166,0406,1605,985,95.53%,120.75
8167,0406,1606,1001,95.2%,158.91
8168,0406,1607,1037,93.83%,155.97
8169,0406,1608,1030,96.5%,196.58
8170,0406,1609,1056,96.31%,119.53
8171,0406,1610,1003,95.01%,119.89
8172,0406,1611,974,95.17%,82.05
8173,0406,1612,934,96.25%,218.85
8174,0406,1613,986,96.35%,82.57
8175,0406,1614,971,96.09%,168.38
8176,0406,1615,951,95.58%,81.34
8177,0406,1616,959,95.83%,77.2
8178,0406,1617,977,96.93%,119.44
8179,0406,1618,1043,96.84%,79.12
8180,0406,1619,1049,95.42%,81.2
8181,0406,1620,1004,97.01%,120.97
8182,0406,1621,1011,95.25%,119.92
8183,0406,1622,1013,94.87%,119.43
8184,0406,1623,1066,95.22%,78.74
8185,0406,1624,943,94.49%,210.15
8186,0406,1625,986,95.74%,244.2
8187,0406,1626,1010,96.24%,80.67
8188,0406,1627,949,96.42%,79.87
8189,0406,1628,942,96.18%,121.92
8190,0406,1629,940,95.11%,170.53
8191,0406,1630,951,95.06%,121.33
8192,0406,1631,953,95.28%,80.35
8193,0406,1632,935,95.51%,210.39
8194,0406,1633,1001,94.61%,81.41
8195,0406,1634,948,95.99%,161.37
8196,0406,1635,965,95.54%,77.14
8197,0406,1636,966,95.45%,82.74
8198,0406,1637,994,95.77%,159.11
8199,0406,1638,1006,96.52%,82.22
8200,0406,1639,1049,94.47%,81.95
8201,0406,1640,1032,96.32%,77.55
8202,0406,1641,1004,95.22%,118.61
8203,0406,1642,1077,96.19%,118.7
8204,0406,1643,1058,96.69%,232.62
8205,0406,1644,1073,95.99%,117.57
8206,0406,1645,1043,95.11%,119.45
8207,0406,1646,981,95.92%,121.39
8208,0406,1647,1037,96.14%,117.64
8209,0406,1648,1019,95.49%,81.09
8210,0406,1649,1044,95.11%,117.8
8211,0406,1650,1018,95.68%,198.81
8212,0406,1651,983,95.83%,82.4
8213,0406,1652,993,95.87%,218.37
8214,0406,1653,985,96.04%,83.57
8215,0406,1654,908,94.82%,80.55
8216,0406,1655,1010,95.74%,120.63
8217,0406,1656,989,96.06%,120.55
8218,0406,1657,954,94.55%,123.22
8219,0406,1658,987,96.05%,80.47
8220,0406,1659,984,96.95%,8293.49
8221,0406,1700,964,96.68%,164.19
8222,0406,1701,997,96.29%,82.39
8223,0406,1702,984,95.63%,164.76
8224,0406,1703,985,95.03%,125
8225,0406,1704,1022,95.6%,200.59
8226,0406,1705,1014,95.27%,200.32
8227,0406,1706,929,96.77%,127.76
8228,0406,1707,1002,96.21%,122.56
8229,0406,1708,1021,95.49%,120.67
8230,0406,1709,1012,95.06%,158.51
8231,0406,1710,1053,95.92%,125.55
8232,0406,1711,1018,96.46%,88.28
8233,0406,1712,1033,95.74%,196.2
8234,0406,1713,1039,95.57%,86.31
8235,0406,1714,1042,96.07%,118.8
8236,0406,1715,1078,95.83%,155.99
8237,0406,1716,1091,95.05%,153.42
8238,0406,1717,1074,95.62%,120.49
8239,0406,1718,1075,96.09%,125.09
8240,0406,1719,1117,95.26%,119.4
8241,0406,1720,1109,94.86%,118.59
8242,0406,1721,1031,96.12%,121.49
8243,0406,1722,1054,95.73%,197.07
8244,0406,1723,1034,95.65%,77.44
8245,0406,1724,1040,95.19%,121.5
8246,0406,1725,1118,95.35%,81.09
8247,0406,1726,1067,95.97%,156.34
8248,0406,1727,979,95.2%,123.42
8249,0406,1728,982,95.52%,162.64
8250,0406,1729,939,96.38%,251.28
8251,0406,1730,954,94.86%,83.43
8252,0406,1731,896,93.75%,105.47
8253,0406,1732,995,95.28%,163.75
8254,0406,1733,1058,96.88%,80.25
8255,0406,1734,1040,95.1%,156.3
8256,0406,1735,1036,96.53%,194.97
8257,0406,1736,999,95.5%,280.08
8258,0406,1737,970,96.39%,158.62
8259,0406,1738,1053,95.44%,79.14
8260,0406,1739,1045,96.27%,119.8
8261,0406,1740,1033,96.32%,202.43
8262,0406,1741,1034,95.65%,166.71
8263,0406,1742,1022,95.3%,83.73
8264,0406,1743,1109,94.77%,116.27
8265,0406,1744,1078,95.27%,153.86
8266,0406,1745,1098,95.54%,186.34
8267,0406,1746,1105,96.2%,150.78
8268,0406,1747,978,96.42%,158.73
8269,0406,1748,1047,94.75%,117.17
8270,0406,1749,1082,94.82%,79.82
8271,0406,1750,1042,95.68%,120.66
8272,0406,1751,1098,95.26%,115.23
8273,0406,1752,1002,95.11%,117.81
8274,0406,1753,1019,96.57%,115.94
8275,0406,1754,981,95.92%,79.27
8276,0406,1755,1038,95.57%,272.32
8277,0406,1756,1029,96.7%,157.27
8278,0406,1757,982,95.11%,125.64
8279,0406,1758,977,95.91%,118.8
8280,0406,1759,999,96.3%,8165.61
8281,0406,1800,911,94.62%,77.67
8282,0406,1801,915,95.96%,169.91
8283,0406,1802,926,94.92%,79.45
8284,0406,1803,1021,94.81%,160.43
8285,0406,1804,980,95.61%,122.84
8286,0406,1805,1003,95.91%,167.89
8287,0406,1806,954,96.23%,250.04
8288,0406,1807,951,94.64%,169.02
8289,0406,1808,954,95.39%,247.75
8290,0406,1809,994,95.88%,159.91
8291,0406,1810,969,95.56%,81.25
8292,0406,1811,971,96.19%,167.02
8293,0406,1812,922,95.66%,216.16
8294,0406,1813,1013,96.15%,122.95
8295,0406,1814,1027,95.91%,123.64
8296,0406,1815,1047,95.99%,197.57
8297,0406,1816,979,95.3%,125.07
8298,0406,1817,1068,96.25%,80.23
8299,0406,1818,968,94.32%,163.06
8300,0406,1819,973,95.68%,127.2
8301,0406,1820,1024,95.61%,159.23
8302,0406,1821,996,95.08%,119.54
8303,0406,1822,952,95.38%,80.74
8304,0406,1823,913,95.07%,213.09
8305,0406,1824,981,95.01%,82.88
8306,0406,1825,913,95.73%,125.25
8307,0406,1826,920,96.63%,125.04
8308,0406,1827,987,95.54%,162.83
8309,0406,1828,1014,96.06%,120.89
8310,0406,1829,943,95.44%,84.72
8311,0406,1830,920,96.3%,133.6
8312,0406,1831,987,97.57%,120.19
8313,0406,1832,962,96.15%,122.18
8314,0406,1833,963,93.77%,175.48
8315,0406,1834,928,95.58%,122.92
8316,0406,1835,931,95.81%,169.93
8317,0406,1836,910,94.51%,168.29
8318,0406,1837,912,95.72%,81.95
8319,0406,1838,897,95.99%,125.81
8320,0406,1839,891,96.52%,89.29
8321,0406,1840,852,96.13%,81.51
8322,0406,1841,841,95.72%,130.34
8323,0406,1842,896,96.21%,124.31
8324,0406,1843,896,96.88%,307.26
8325,0406,1844,881,95.12%,175.17
8326,0406,1845,909,94.72%,82.88
8327,0406,1846,859,94.41%,84.85
8328,0406,1847,908,96.37%,129.03
8329,0406,1848,775,96.65%,130.86
8330,0406,1849,755,95.23%,240.48
8331,0406,1850,831,95.55%,176.36
8332,0406,1851,817,95.35%,183.32
8333,0406,1852,777,95.5%,186.36
8334,0406,1853,838,95.82%,130.97
8335,0406,1854,860,96.05%,131.17
8336,0406,1855,843,94.54%,181.97
8337,0406,1856,772,95.08%,133.78
8338,0406,1857,838,94.99%,132.22
8339,0406,1858,741,95.68%,137.25
8340,0406,1859,808,94.31%,85.73
8341,0406,1900,805,96.27%,84.93
8342,0406,1901,772,95.73%,188.26
8343,0406,1902,814,95.95%,286.9
8344,0406,1903,817,94.25%,184.06
8345,0406,1904,866,95.84%,80.4
8346,0406,1905,858,94.87%,86.35
8347,0406,1906,797,94.1%,82.55
8348,0406,1907,827,94.2%,85.67
8349,0406,1908,837,96.89%,180.08
8350,0406,1909,827,95.65%,83.3
8351,0406,1910,798,95.24%,77.87
8352,0406,1911,822,96.47%,132.08
8353,0406,1912,841,96.55%,125.02
8354,0406,1913,873,96.45%,81.64
8355,0406,1914,786,97.2%,130.42
8356,0406,1915,765,96.47%,143.19
8357,0406,1916,740,94.73%,135.25
8358,0406,1917,748,96.12%,140.37
8359,0406,1918,784,95.54%,184.33
8360,0406,1919,768,96.48%,133.3
8361,0406,1920,838,95.11%,131.95
8362,0406,1921,775,96.9%,183.38
8363,0406,1922,824,96.48%,130.19
8364,0406,1923,773,94.57%,80.77
8365,0406,1924,816,96.57%,85
8366,0406,1925,815,95.71%,126.49
8367,0406,1926,802,95.64%,133.22
8368,0406,1927,787,95.81%,137.87
8369,0406,1928,768,95.57%,134.87
8370,0406,1929,775,94.97%,81.79
8371,0406,1930,736,95.24%,189.21
8372,0406,1931,809,96.29%,132.12
8373,0406,1932,826,96.25%,130.25
8374,0406,1933,775,95.35%,188.41
8375,0406,1934,713,95.65%,86.84
8376,0406,1935,777,95.75%,134.9
8377,0406,1936,782,95.65%,83.65
8378,0406,1937,776,94.59%,137.51
8379,0406,1938,712,97.47%,82.85
8380,0406,1939,761,94.48%,133.58
8381,0406,1940,758,95.51%,186.95
8382,0406,1941,764,96.34%,196.86
8383,0406,1942,735,94.83%,96.82
8384,0406,1943,707,95.19%,253.19
8385,0406,1944,705,95.04%,81.37
8386,0406,1945,698,93.7%,139.1
8387,0406,1946,679,96.17%,199.21
8388,0406,1947,661,95.61%,83.84
8389,0406,1948,706,94.62%,198.45
8390,0406,1949,727,95.74%,139.28
8391,0406,1950,711,96.77%,83.13
8392,0406,1951,710,95.77%,199.45
8393,0406,1952,697,95.41%,254.84
8394,0406,1953,686,96.06%,145.49
8395,0406,1954,689,95.36%,199.19
8396,0406,1955,661,93.8%,203.9
8397,0406,1956,656,96.19%,208.67
8398,0406,1957,628,94.9%,145.83
8399,0406,1958,634,95.27%,146.29
8400,0406,1959,638,93.89%,89.18
8401,0406,2000,656,95.88%,209.44
8402,0406,2001,702,93.3%,84.87
8403,0406,2002,654,96.02%,85.88
8404,0406,2003,621,93.88%,84.99
8405,0406,2004,659,95.3%,205.21
8406,0406,2005,638,94.67%,154.52
8407,0406,2006,657,96.8%,203.98
8408,0406,2007,627,95.69%,87.43
8409,0406,2008,682,96.04%,87.06
8410,0406,2009,696,96.41%,85.17
8411,0406,2010,602,96.18%,84.81
8412,0406,2011,667,94.75%,203.72
8413,0406,2012,644,97.98%,83.05
8414,0406,2013,607,95.88%,81.82
8415,0406,2014,614,94.14%,155.79
8416,0406,2015,611,96.73%,87.12
8417,0406,2016,655,94.81%,150.17
8418,0406,2017,611,97.05%,88.33
8419,0406,2018,602,95.85%,150.19
8420,0406,2019,615,97.07%,86.36
8421,0406,2020,589,95.59%,154.35
8422,0406,2021,638,95.14%,146.68
8423,0406,2022,600,97%,84.71
8424,0406,2023,573,95.64%,86.46
8425,0406,2024,565,96.64%,156.96
8426,0406,2025,585,96.24%,88.32
8427,0406,2026,550,94.91%,82.11
8428,0406,2027,491,93.89%,166.16
8429,0406,2028,478,95.19%,85.87
8430,0406,2029,576,96.18%,155.73
8431,0406,2030,533,96.06%,87.74
8432,0406,2031,534,96.63%,90.11
8433,0406,2032,562,95.73%,89.34
8434,0406,2033,525,94.67%,235.2
8435,0406,2034,467,94.43%,84.16
8436,0406,2035,518,95.37%,161.74
8437,0406,2036,585,96.92%,88.29
8438,0406,2037,561,95.37%,226.42
8439,0406,2038,566,94.17%,299.28
8440,0406,2039,537,94.04%,162.82
8441,0406,2040,556,95.5%,157.35
8442,0406,2041,565,96.11%,228.85
8443,0406,2042,554,94.58%,86.5
8444,0406,2043,558,97.13%,229.51
8445,0406,2044,561,96.61%,87.31
8446,0406,2045,525,94.86%,240.43
8447,0406,2046,497,95.98%,175.15
8448,0406,2047,518,94.98%,320.07
8449,0406,2048,528,94.13%,317.53
8450,0406,2049,491,95.11%,167.78
8451,0406,2050,508,97.05%,87.18
8452,0406,2051,498,96.59%,255.08
8453,0406,2052,488,95.08%,92.12
8454,0406,2053,475,94.74%,173.45
8455,0406,2054,447,95.3%,177.39
8456,0406,2055,454,96.92%,175.95
8457,0406,2056,468,96.37%,175.49
8458,0406,2057,449,96.21%,92.22
8459,0406,2058,442,96.38%,177.48
8460,0406,2059,463,96.11%,91.05
8461,0406,2100,474,96.84%,91.13
8462,0406,2101,420,97.62%,191.72
8463,0406,2102,414,95.89%,188.67
8464,0406,2103,475,96.84%,172.49
8465,0406,2104,488,95.29%,184.98
8466,0406,2105,484,96.49%,99.17
8467,0406,2106,443,93.68%,95.83
8468,0406,2107,472,95.76%,91.46
8469,0406,2108,417,93.53%,181.6
8470,0406,2109,398,93.97%,85.83
8471,0406,2110,445,95.28%,176.93
8472,0406,2111,449,96.88%,93.6
8473,0406,2112,404,96.78%,93.29
8474,0406,2113,367,97%,201.69
8475,0406,2114,412,95.15%,94.44
8476,0406,2115,382,96.34%,88.64
8477,0406,2116,375,97.6%,209.53
8478,0406,2117,375,96%,85.76
8479,0406,2118,390,96.92%,192.47
8480,0406,2119,370,96.76%,85.75
8481,0406,2120,352,95.74%,92.72
8482,0406,2121,346,97.11%,90.33
8483,0406,2122,343,96.79%,87.37
8484,0406,2123,338,94.97%,211.38
8485,0406,2124,337,95.85%,203.95
8486,0406,2125,348,97.99%,201.15
8487,0406,2126,310,97.1%,223.32
8488,0406,2127,301,94.02%,226.9
8489,0406,2128,357,95.24%,90.94
8490,0406,2129,360,96.67%,204.66
8491,0406,2130,319,95.92%,348.7
8492,0406,2131,367,95.1%,90.73
8493,0406,2132,316,95.89%,92.53
8494,0406,2133,359,94.15%,104.06
8495,0406,2134,347,97.41%,208.48
8496,0406,2135,328,96.34%,333.51
8497,0406,2136,330,96.06%,86.26
8498,0406,2137,307,97.07%,226.5
8499,0406,2138,312,96.79%,216.26
8500,0406,2139,302,95.7%,93.37
8501,0406,2140,251,92.43%,97.92
8502,0406,2141,251,93.63%,94.58
8503,0406,2142,311,96.78%,89.44
8504,0406,2143,306,96.41%,91.7
8505,0406,2144,286,95.45%,117.4
8506,0406,2145,275,96%,116.12
8507,0406,2146,260,95.77%,93.63
8508,0406,2147,235,95.32%,89.33
8509,0406,2148,227,97.36%,91.37
8510,0406,2149,227,95.15%,89.11
8511,0406,2150,244,96.72%,265.33
8512,0406,2151,246,96.75%,418.41
8513,0406,2152,283,95.05%,100.63
8514,0406,2153,275,94.18%,116.87
8515,0406,2154,280,93.57%,236.82
8516,0406,2155,295,96.27%,94.36
8517,0406,2156,251,94.82%,259.03
8518,0406,2157,228,92.11%,94.36
8519,0406,2158,249,97.99%,247.86
8520,0406,2159,264,96.59%,90.46
8521,0406,2200,241,97.93%,91.73
8522,0406,2201,224,95.98%,90.42
8523,0406,2202,235,95.74%,436.3
8524,0406,2203,242,93.39%,93.26
8525,0406,2204,249,93.98%,96.81
8526,0406,2205,190,93.68%,96.33
8527,0406,2206,228,97.37%,269.57
8528,0406,2207,200,92.5%,89.66
8529,0406,2208,263,95.06%,91.97
8530,0406,2209,234,97.86%,88.78
8531,0406,2210,209,97.13%,94.04
8532,0406,2211,229,95.2%,437.62
8533,0406,2212,221,95.93%,96.31
8534,0406,2213,184,91.85%,102.8
8535,0406,2214,231,96.54%,98.3
8536,0406,2215,235,96.6%,102.26
8537,0406,2216,188,92.02%,117.35
8538,0406,2217,208,97.6%,88.85
8539,0406,2218,237,94.94%,92.22
8540,0406,2219,200,96.5%,292.85
8541,0406,2220,172,95.93%,93.58
8542,0406,2221,214,96.73%,89.36
8543,0406,2222,175,92%,87.76
8544,0406,2223,160,98.13%,339.96
8545,0406,2224,169,94.08%,94.54
8546,0406,2225,182,97.25%,314.25
8547,0406,2226,190,96.32%,312.98
8548,0406,2227,159,97.48%,92.65
8549,0406,2228,179,93.3%,90.32
8550,0406,2229,159,94.34%,99.43
8551,0406,2230,123,95.12%,428.2
8552,0406,2231,140,97.86%,380.82
8553,0406,2232,130,96.15%,90.53
8554,0406,2233,159,93.08%,102.81
8555,0406,2234,159,95.6%,612.28
8556,0406,2235,159,91.82%,91.3
8557,0406,2236,151,94.7%,358.99
8558,0406,2237,150,96%,97.71
8559,0406,2238,126,97.62%,91.88
8560,0406,2239,142,96.48%,104.17
8561,0406,2240,138,95.65%,88.55
8562,0406,2241,104,94.23%,115.89
8563,0406,2242,116,93.1%,115.04
8564,0406,2243,105,96.19%,99.73
8565,0406,2244,103,98.06%,110.57
8566,0406,2245,111,95.5%,99.59
8567,0406,2246,119,96.64%,110.62
8568,0406,2247,108,96.3%,104.76
8569,0406,2248,131,98.47%,90.05
8570,0406,2249,100,96%,91.02
8571,0406,2250,107,95.33%,108.02
8572,0406,2251,112,95.54%,94.29
8573,0406,2252,118,94.92%,440.64
8574,0406,2253,115,96.52%,443.64
8575,0406,2254,99,98.99%,98.57
8576,0406,2255,110,97.27%,86.98
8577,0406,2256,124,97.58%,93.51
8578,0406,2257,99,94.95%,916.11
8579,0406,2258,97,94.85%,94.08
8580,0406,2259,87,94.25%,93.02
8581,0406,2300,112,96.43%,88.07
8582,0406,2301,130,96.92%,98.1
8583,0406,2302,102,97.06%,102.25
8584,0406,2303,113,91.15%,96.19
8585,0406,2304,95,95.79%,92.8
8586,0406,2305,123,96.75%,94.05
8587,0406,2306,103,91.26%,95.67
8588,0406,2307,90,96.67%,539.99
8589,0406,2308,104,96.15%,99.31
8590,0406,2309,81,98.77%,90.42
8591,0406,2310,92,97.83%,94.1
8592,0406,2311,89,98.88%,94.24
8593,0406,2312,96,98.96%,91.2
8594,0406,2313,100,97%,100.24
8595,0406,2314,125,93.6%,90.77
8596,0406,2315,120,99.17%,99.7
8597,0406,2316,102,98.04%,92.13
8598,0406,2317,85,98.82%,98.6
8599,0406,2318,81,93.83%,93.41
8600,0406,2319,86,96.51%,552.62
8601,0406,2320,65,95.38%,101.06
8602,0406,2321,76,96.05%,91.25
8603,0406,2322,104,98.08%,90.01
8604,0406,2323,76,98.68%,95.36
8605,0406,2324,90,96.67%,91.5
8606,0406,2325,80,96.25%,99.44
8607,0406,2326,82,95.12%,101.26
8608,0406,2327,76,97.37%,96.93
8609,0406,2328,95,96.84%,95.92
8610,0406,2329,92,95.65%,91.07
8611,0406,2330,116,93.1%,90.71
8612,0406,2331,76,97.37%,139.7
8613,0406,2332,83,98.8%,90.27
8614,0406,2333,54,98.15%,97.24
8615,0406,2334,74,98.65%,1430.2
8616,0406,2335,85,98.82%,113.33
8617,0406,2336,65,95.38%,112.74
8618,0406,2337,50,98%,99.76
8619,0406,2338,76,96.05%,624.57
8620,0406,2339,74,93.24%,97.65
8621,0406,2340,52,100%,92.81
8622,0406,2341,61,98.36%,100.03
8623,0406,2342,65,90.77%,95.58
8624,0406,2343,70,97.14%,101.8
8625,0406,2344,58,96.55%,94.52
8626,0406,2345,50,90%,98.46
8627,0406,2346,60,98.33%,96.68
8628,0406,2347,77,90.91%,619.64
8629,0406,2348,54,96.3%,100.81
8630,0406,2349,62,98.39%,96.94
8631,0406,2350,49,95.92%,97.65
8632,0406,2351,65,93.85%,92.46
8633,0406,2352,71,97.18%,101.52
8634,0406,2353,59,94.92%,91.56
8635,0406,2354,58,93.1%,125.19
8636,0406,2355,57,96.49%,99.05
8637,0406,2356,59,96.61%,145.44
8638,0406,2357,72,80.56%,118.71
8639,0406,2358,71,95.77%,104.37
8640,0406,2359,62,98.39%,97.82
8641,0407,0000,48,87.5%,98.29
8642,0407,0001,83,89.16%,93.86
8643,0407,0002,100,95%,89.66
8644,0407,0003,87,94.25%,92.43
8645,0407,0004,89,98.88%,94.98
8646,0407,0005,71,98.59%,664.77
8647,0407,0006,94,94.68%,109.26
8648,0407,0007,64,92.19%,97.81
8649,0407,0008,94,97.87%,101.77
8650,0407,0009,87,96.55%,103.53
8651,0407,0010,89,97.75%,116.29
8652,0407,0011,82,100%,108.3
8653,0407,0012,75,97.33%,110.35
8654,0407,0013,85,98.82%,97.32
8655,0407,0014,51,98.04%,107.16
8656,0407,0015,68,97.06%,97.26
8657,0407,0016,48,97.92%,95.69
8658,0407,0017,61,100%,101.46
8659,0407,0018,85,95.29%,100.58
8660,0407,0019,55,96.36%,101.4
8661,0407,0020,79,96.2%,100.72
8662,0407,0021,66,90.91%,110.64
8663,0407,0022,110,99.09%,106.26
8664,0407,0023,81,97.53%,589.06
8665,0407,0024,76,94.74%,108.95
8666,0407,0025,86,94.19%,105.42
8667,0407,0026,61,95.08%,95.26
8668,0407,0027,52,96.15%,107.08
8669,0407,0028,83,96.39%,109.18
8670,0407,0029,58,87.93%,100.33
8671,0407,0030,72,100%,98.72
8672,0407,0031,45,97.78%,100.27
8673,0407,0032,56,92.86%,126.38
8674,0407,0033,77,97.4%,121.25
8675,0407,0034,61,96.72%,99.28
8676,0407,0035,58,96.55%,106.1
8677,0407,0036,57,94.74%,110
8678,0407,0037,53,98.11%,851.38
8679,0407,0038,48,97.92%,99.13
8680,0407,0039,71,98.59%,663.31
8681,0407,0040,55,98.18%,102.6
8682,0407,0041,46,100%,103.8
8683,0407,0042,69,95.65%,109.16
8684,0407,0043,48,93.75%,106.75
8685,0407,0044,52,98.08%,97.94
8686,0407,0045,54,100%,115.04
8687,0407,0046,46,97.83%,114.96
8688,0407,0047,36,91.67%,115.14
8689,0407,0048,51,100%,903.29
8690,0407,0049,50,90%,100.94
8691,0407,0050,61,96.72%,104.08
8692,0407,0051,57,100%,126.19
8693,0407,0052,57,96.49%,99.23
8694,0407,0053,52,96.15%,117.6
8695,0407,0054,54,96.3%,136.2
8696,0407,0055,65,92.31%,109.42
8697,0407,0056,37,97.3%,122.54
8698,0407,0057,56,96.43%,105
8699,0407,0058,47,95.74%,98.38
8700,0407,0059,45,91.11%,96.69
8701,0407,0100,45,100%,111.18
8702,0407,0101,38,94.74%,99.18
8703,0407,0102,51,100%,96.67
8704,0407,0103,25,88%,102.8
8705,0407,0104,41,95.12%,1077.29
8706,0407,0105,43,100%,97.07
8707,0407,0106,50,92%,102.92
8708,0407,0107,45,91.11%,103.18
8709,0407,0108,44,100%,103.68
8710,0407,0109,59,100%,103.9
8711,0407,0110,28,89.29%,107.68
8712,0407,0111,32,93.75%,92.97
8713,0407,0112,56,98.21%,108.25
8714,0407,0113,56,98.21%,117.38
8715,0407,0114,60,95%,111.42
8716,0407,0115,62,95.16%,104.89
8717,0407,0116,55,92.73%,105.04
8718,0407,0117,42,95.24%,103.48
8719,0407,0118,23,95.65%,95.7
8720,0407,0119,23,100%,112.74
8721,0407,0120,46,97.83%,91.43
8722,0407,0121,53,100%,103.08
8723,0407,0122,46,100%,90.52
8724,0407,0123,35,97.14%,120.37
8725,0407,0124,24,100%,95.67
8726,0407,0125,38,100%,104.29
8727,0407,0126,37,97.3%,96.7
8728,0407,0127,21,95.24%,91.19
8729,0407,0128,29,93.1%,99.24
8730,0407,0129,32,93.75%,97.72
8731,0407,0130,40,90%,100.28
8732,0407,0131,37,94.59%,94.59
8733,0407,0132,39,94.87%,100.28
8734,0407,0133,14,92.86%,101.29
8735,0407,0134,39,92.31%,103.13
8736,0407,0135,31,100%,103.58
8737,0407,0136,18,100%,93.72
8738,0407,0137,23,100%,92.39
8739,0407,0138,29,100%,1478
8740,0407,0139,42,97.62%,99.43
8741,0407,0140,40,95%,103.35
8742,0407,0141,33,93.94%,107.27
8743,0407,0142,35,97.14%,1244.34
8744,0407,0143,37,100%,102.62
8745,0407,0144,29,96.55%,104.72
8746,0407,0145,33,96.97%,100.09
8747,0407,0146,29,100%,94.76
8748,0407,0147,19,94.74%,103.32
8749,0407,0148,38,100%,95.39
8750,0407,0149,16,100%,99.13
8751,0407,0150,30,96.67%,96.27
8752,0407,0151,19,100%,81.89
8753,0407,0152,35,82.86%,100.83
8754,0407,0153,17,94.12%,108.94
8755,0407,0154,34,88.24%,93.94
8756,0407,0155,43,95.35%,105.02
8757,0407,0156,35,94.29%,86.51
8758,0407,0157,34,94.12%,104.65
8759,0407,0158,28,100%,102.79
8760,0407,0159,33,87.88%,102.85
8761,0407,0200,33,93.94%,88.3
8762,0407,0201,30,90%,97.17
8763,0407,0202,22,95.45%,89.32
8764,0407,0203,27,96.3%,1583
8765,0407,0204,17,88.24%,103.82
8766,0407,0205,20,100%,95
8767,0407,0206,17,94.12%,100.82
8768,0407,0207,16,93.75%,98.31
8769,0407,0208,24,95.83%,97.17
8770,0407,0209,30,100%,101.77
8771,0407,0210,28,96.43%,95.21
8772,0407,0211,45,88.89%,100.49
8773,0407,0212,19,94.74%,119.11
8774,0407,0213,23,100%,104.65
8775,0407,0214,28,85.71%,111.07
8776,0407,0215,34,91.18%,102.59
8777,0407,0216,27,96.3%,3762.37
8778,0407,0217,20,95%,5053.85
8779,0407,0218,24,95.83%,98.88
8780,0407,0219,28,92.86%,3633.89
8781,0407,0220,29,96.55%,96.72
8782,0407,0221,27,92.59%,3767.3
8783,0407,0222,27,100%,96.52
8784,0407,0223,13,92.31%,93.08
8785,0407,0224,28,82.14%,104.11
8786,0407,0225,36,100%,99.47
8787,0407,0226,27,92.59%,111.3
8788,0407,0227,40,97.5%,117.45
8789,0407,0228,21,95.24%,98.81
8790,0407,0229,18,94.44%,94.56
8791,0407,0230,31,93.55%,173
8792,0407,0231,36,94.44%,146.56
8793,0407,0232,25,96%,102.16
8794,0407,0233,21,100%,107.67
8795,0407,0234,16,100%,84
8796,0407,0235,18,100%,110.33
8797,0407,0236,13,92.31%,102.46
8798,0407,0237,16,100%,96.19
8799,0407,0238,25,96%,98.16
8800,0407,0239,22,100%,92.45
8801,0407,0240,26,100%,97.88
8802,0407,0241,25,96%,95.12
8803,0407,0242,23,100%,99.48
8804,0407,0243,13,100%,95.31
8805,0407,0244,28,89.29%,98.89
8806,0407,0245,17,100%,91.76
8807,0407,0246,31,96.77%,106.23
8808,0407,0247,19,94.74%,106.47
8809,0407,0248,11,81.82%,110.55
8810,0407,0249,16,100%,97.5
8811,0407,0250,18,94.44%,98.22
8812,0407,0251,21,100%,104.33
8813,0407,0252,12,100%,95.42
8814,0407,0253,22,100%,103.14
8815,0407,0254,21,100%,102.81
8816,0407,0255,11,100%,124.64
8817,0407,0256,14,100%,101.57
8818,0407,0257,8,100%,104.38
8819,0407,0258,11,81.82%,102.27
8820,0407,0259,10,100%,103.9
8821,0407,0300,10,100%,112.9
8822,0407,0301,17,100%,94.59
8823,0407,0302,24,95.83%,102.71
8824,0407,0303,27,96.3%,103.22
8825,0407,0304,24,95.83%,107.92
8826,0407,0305,27,96.3%,117
8827,0407,0306,31,93.55%,1398.81
8828,0407,0307,13,100%,99.69
8829,0407,0308,21,95.24%,111.67
8830,0407,0309,27,96.3%,109.96
8831,0407,0310,16,93.75%,116.75
8832,0407,0311,17,94.12%,125.76
8833,0407,0312,17,100%,86.53
8834,0407,0313,25,100%,104.96
