   ,日期,时间,交易量,成功率,响应时间
15477,0121,1818,1007,96.72%,118.7
15478,0121,1819,1022,95.99%,114.52
15479,0121,1820,1058,96.6%,155.41
15480,0121,1821,1069,95.23%,116.51
15481,0121,1822,1100,95.55%,76.69
15482,0121,1823,1092,95.33%,186.62
15483,0121,1824,1028,94.65%,118.15
15484,0121,1825,1065,95.96%,115.85
15485,0121,1826,981,96.64%,118.39
15486,0121,1827,1119,96.34%,75.48
15487,0121,1828,1046,96.08%,192.06
15488,0121,1829,1042,97.31%,155.17
15489,0121,1830,988,97.37%,118.12
15490,0121,1831,1035,96.04%,120.63
15491,0121,1832,956,96.23%,119.03
15492,0121,1833,992,95.97%,158.85
15493,0121,1834,976,95.59%,245.05
15494,0121,1835,995,95.68%,157.25
15495,0121,1836,988,95.75%,122.12
15496,0121,1837,1044,96.46%,79.22
15497,0121,1838,988,97.17%,120.31
15498,0121,1839,1005,95.52%,78.09
15499,0121,1840,906,96.58%,166
15500,0121,1841,926,95.9%,121.27
15501,0121,1842,1001,95.2%,75.1
15502,0121,1843,989,95.55%,160.15
15503,0121,1844,976,94.36%,158.83
15504,0121,1845,995,95.98%,78.09
15505,0121,1846,974,96.41%,80.74
15506,0121,1847,1015,95.67%,116.5
15507,0121,1848,1001,97.2%,77.34
15508,0121,1849,988,96.15%,79.86
15509,0121,1850,992,95.67%,202.05
15510,0121,1851,1046,94.84%,192.46
15511,0121,1852,1022,94.72%,78
15512,0121,1853,981,93.99%,77.65
15513,0121,1854,986,96.25%,118.55
15514,0121,1855,962,96.78%,122.14
15515,0121,1856,1006,94.63%,78.35
15516,0121,1857,1051,95.91%,76.58
15517,0121,1858,1023,95.5%,78.4
15518,0121,1859,977,96.01%,16619.5
15519,0121,1900,989,95.45%,161.94
15520,0121,1901,1018,96.66%,120.73
15521,0121,1902,952,95.27%,128.21
15522,0121,1903,937,94.24%,121.48
15523,0121,1904,988,95.45%,117.11
15524,0121,1905,911,95.72%,122.98
15525,0121,1906,942,95.33%,162.37
15526,0121,1907,961,95.94%,162.08
15527,0121,1908,1005,96.02%,237.47
15528,0121,1909,1048,96.09%,75.86
15529,0121,1910,990,95.66%,77.33
15530,0121,1911,952,96.74%,119.29
15531,0121,1912,978,96.42%,202.52
15532,0121,1913,924,94.91%,78.86
15533,0121,1914,990,95.05%,77.26
15534,0121,1915,962,94.28%,116.93
15535,0121,1916,977,95.6%,161.24
15536,0121,1917,912,96.16%,163.37
15537,0121,1918,949,95.05%,159.51
15538,0121,1919,952,96.95%,163.19
15539,0121,1920,981,96.43%,160.7
15540,0121,1921,941,95.43%,123.64
15541,0121,1922,1027,95.72%,80.19
15542,0121,1923,994,95.98%,198.41
15543,0121,1924,997,95.19%,75.14
15544,0121,1925,975,95.69%,201.35
15545,0121,1926,961,95.94%,79.31
15546,0121,1927,932,96.57%,120.45
15547,0121,1928,903,94.68%,121.06
15548,0121,1929,899,97.22%,166.08
15549,0121,1930,898,94.1%,82.08
15550,0121,1931,964,95.85%,163.8
15551,0121,1932,916,95.63%,123.47
15552,0121,1933,978,96.01%,125.16
15553,0121,1934,924,95.67%,124.65
15554,0121,1935,944,95.55%,165.12
15555,0121,1936,931,96.67%,120.7
15556,0121,1937,899,95.44%,167.4
15557,0121,1938,840,95.12%,135.96
15558,0121,1939,884,96.27%,78.52
15559,0121,1940,873,95.88%,215.69
15560,0121,1941,895,94.86%,121.8
15561,0121,1942,891,94.84%,81.35
15562,0121,1943,957,95.61%,80.45
15563,0121,1944,923,95.99%,209.19
15564,0121,1945,915,95.63%,166.64
15565,0121,1946,847,94.92%,82.9
15566,0121,1947,877,96.12%,127.66
15567,0121,1948,894,95.53%,80.96
15568,0121,1949,889,95.5%,171.09
15569,0121,1950,821,94.64%,128.18
15570,0121,1951,861,96.05%,81.99
15571,0121,1952,841,95.84%,77.65
15572,0121,1953,914,96.06%,170.34
15573,0121,1954,887,94.14%,260.33
15574,0121,1955,853,96.95%,128.5
15575,0121,1956,766,96.34%,132.84
15576,0121,1957,816,95.59%,322.02
15577,0121,1958,877,96.47%,127.86
15578,0121,1959,825,96.12%,4979.08
15579,0121,2000,838,96.3%,178.39
15580,0121,2001,873,95.3%,174.29
15581,0121,2002,869,94.71%,80.18
15582,0121,2003,831,95.79%,129.93
15583,0121,2004,814,95.45%,80.59
15584,0121,2005,858,95.34%,126.2
15585,0121,2006,804,95.65%,182.49
15586,0121,2007,871,94.72%,124.07
15587,0121,2008,821,95.37%,80.84
15588,0121,2009,820,95.85%,129.7
15589,0121,2010,792,95.2%,82.31
15590,0121,2011,799,95.74%,135.21
15591,0121,2012,796,96.73%,180.9
15592,0121,2013,802,96.01%,132.31
15593,0121,2014,797,95.48%,130.55
15594,0121,2015,763,95.15%,130.88
15595,0121,2016,850,96.12%,174.78
15596,0121,2017,794,95.47%,128.64
15597,0121,2018,839,96.54%,226.47
15598,0121,2019,801,95.38%,82.66
15599,0121,2020,748,95.19%,185.41
15600,0121,2021,786,95.93%,81.52
15601,0121,2022,707,95.76%,79.7
15602,0121,2023,715,96.78%,88.51
15603,0121,2024,676,96.45%,256.33
15604,0121,2025,710,96.06%,78.71
15605,0121,2026,723,96.96%,137.72
15606,0121,2027,679,96.32%,82.41
15607,0121,2028,737,96.07%,194.62
15608,0121,2029,685,94.89%,83.2
15609,0121,2030,722,96.95%,86.3
15610,0121,2031,706,96.03%,196.55
15611,0121,2032,665,95.64%,144.7
15612,0121,2033,714,95.66%,142.35
15613,0121,2034,729,95.06%,192.9
15614,0121,2035,755,95.23%,136.55
15615,0121,2036,729,94.92%,143.27
15616,0121,2037,764,96.47%,188.46
15617,0121,2038,669,95.22%,199.28
15618,0121,2039,720,94.03%,193.73
15619,0121,2040,748,94.79%,134.79
15620,0121,2041,674,96.14%,79.76
15621,0121,2042,678,95.87%,318.82
15622,0121,2043,703,96.16%,144.61
15623,0121,2044,683,95.75%,82.86
15624,0121,2045,659,96.51%,84.23
15625,0121,2046,674,95.85%,148.09
15626,0121,2047,677,97.34%,140.65
15627,0121,2048,682,95.75%,146.99
15628,0121,2049,601,96.34%,81.62
15629,0121,2050,693,97.26%,83.25
15630,0121,2051,630,95.71%,80.75
15631,0121,2052,683,96.78%,141.29
15632,0121,2053,695,95.68%,83.84
15633,0121,2054,615,96.59%,145.37
15634,0121,2055,620,96.61%,148.76
15635,0121,2056,605,97.19%,149.57
15636,0121,2057,600,96.5%,83.56
15637,0121,2058,595,96.97%,145.98
15638,0121,2059,607,96.38%,84.18
15639,0121,2100,622,96.46%,80.36
15640,0121,2101,610,95.9%,215.79
15641,0121,2102,626,95.37%,152.06
15642,0121,2103,608,96.55%,153.01
15643,0121,2104,582,95.7%,153.21
15644,0121,2105,592,95.1%,84.6
15645,0121,2106,590,96.78%,153.07
15646,0121,2107,546,95.79%,87.01
15647,0121,2108,678,96.61%,144.28
15648,0121,2109,639,95.15%,154.95
15649,0121,2110,590,96.1%,219.74
15650,0121,2111,537,95.9%,85.6
15651,0121,2112,564,95.21%,88.7
15652,0121,2113,588,95.92%,87.05
15653,0121,2114,576,95.14%,87.12
15654,0121,2115,575,95.65%,86.33
15655,0121,2116,565,95.58%,84.66
15656,0121,2117,591,95.77%,83.91
15657,0121,2118,570,96.67%,86.73
15658,0121,2119,569,94.2%,227.75
15659,0121,2120,504,94.64%,84.49
15660,0121,2121,579,95.34%,83.97
15661,0121,2122,537,95.16%,87.43
15662,0121,2123,532,94.74%,157.95
15663,0121,2124,518,95.37%,312.34
15664,0121,2125,501,95.61%,251.79
15665,0121,2126,452,96.68%,172.07
15666,0121,2127,457,96.72%,177.47
15667,0121,2128,472,96.4%,88.96
15668,0121,2129,483,94.2%,83.65
15669,0121,2130,472,93.64%,88.72
15670,0121,2131,447,91.72%,178.29
15671,0121,2132,466,95.71%,170.06
15672,0121,2133,422,95.02%,88.32
15673,0121,2134,461,95.66%,174.89
15674,0121,2135,450,97.56%,173.9
15675,0121,2136,467,96.15%,86.88
15676,0121,2137,405,96.79%,190.97
15677,0121,2138,439,96.58%,89.68
15678,0121,2139,510,95.29%,169.44
15679,0121,2140,446,96.19%,177.25
15680,0121,2141,415,97.11%,87.43
15681,0121,2142,432,95.6%,85.01
15682,0121,2143,438,97.03%,183.04
15683,0121,2144,411,97.08%,92.96
15684,0121,2145,460,97.39%,86.2
15685,0121,2146,382,97.38%,190.53
15686,0121,2147,429,96.04%,87.96
15687,0121,2148,406,94.83%,191.29
15688,0121,2149,444,93.02%,360.16
15689,0121,2150,479,94.15%,175.85
15690,0121,2151,477,95.18%,166.24
15691,0121,2152,390,97.44%,89.88
15692,0121,2153,464,96.12%,175.76
15693,0121,2154,411,94.65%,189.49
15694,0121,2155,389,97.43%,88.71
15695,0121,2156,428,97.2%,95.51
15696,0121,2157,358,96.37%,203.8
15697,0121,2158,458,95.2%,87.18
15698,0121,2159,367,95.64%,22106.66
15699,0121,2200,347,97.69%,91.54
15700,0121,2201,408,97.3%,88.25
15701,0121,2202,358,95.53%,211.91
15702,0121,2203,328,96.04%,85.48
15703,0121,2204,333,94.29%,96.3
15704,0121,2205,380,94.74%,299.29
15705,0121,2206,335,94.63%,96.08
15706,0121,2207,358,93.02%,91.64
15707,0121,2208,363,95.87%,202.77
15708,0121,2209,364,95.6%,203.8
15709,0121,2210,371,95.15%,93.37
15710,0121,2211,373,97.32%,95.39
15711,0121,2212,389,95.89%,193.64
15712,0121,2213,341,96.77%,322.26
15713,0121,2214,320,98.44%,214.18
15714,0121,2215,343,97.08%,204.77
15715,0121,2216,370,97.57%,96.5
15716,0121,2217,311,97.11%,97.24
15717,0121,2218,316,96.2%,85.55
15718,0121,2219,276,97.46%,87.96
15719,0121,2220,293,97.27%,231.83
15720,0121,2221,292,97.26%,86.57
15721,0121,2222,294,95.92%,87.08
15722,0121,2223,305,94.1%,90.99
15723,0121,2224,289,96.89%,230.21
15724,0121,2225,285,97.89%,89.45
15725,0121,2226,321,96.57%,97.36
15726,0121,2227,343,96.21%,92.3
15727,0121,2228,281,97.51%,230.48
15728,0121,2229,287,96.52%,95.46
15729,0121,2230,284,96.48%,232.1
15730,0121,2231,294,96.26%,226.23
15731,0121,2232,265,95.85%,93.42
15732,0121,2233,276,94.93%,237.63
15733,0121,2234,279,94.98%,98.2
15734,0121,2235,246,95.93%,95.89
15735,0121,2236,217,96.77%,91.35
15736,0121,2237,232,94.83%,99.41
15737,0121,2238,224,94.2%,98.19
15738,0121,2239,222,94.59%,93.43
15739,0121,2240,225,91.11%,92.8
15740,0121,2241,217,94.01%,92.76
15741,0121,2242,196,93.37%,89.25
15742,0121,2243,209,97.61%,94.35
15743,0121,2244,206,98.06%,96.78
15744,0121,2245,229,99.56%,273.93
15745,0121,2246,231,96.97%,277.42
15746,0121,2247,200,96%,294.15
15747,0121,2248,222,97.3%,101.37
15748,0121,2249,188,98.94%,94.02
15749,0121,2250,220,99.55%,90.78
15750,0121,2251,244,95.9%,419.23
15751,0121,2252,199,96.48%,90.82
15752,0121,2253,204,93.14%,284.55
15753,0121,2254,256,95.31%,90.73
15754,0121,2255,196,95.92%,99.53
15755,0121,2256,200,96%,94.54
15756,0121,2257,194,97.94%,299.19
15757,0121,2258,206,93.2%,101.49
15758,0121,2259,187,92.51%,98.82
15759,0121,2300,193,95.85%,95.17
15760,0121,2301,182,93.41%,99.28
15761,0121,2302,174,95.4%,94.07
15762,0121,2303,170,97.65%,560.01
15763,0121,2304,201,94.53%,93.03
15764,0121,2305,186,94.62%,95.59
15765,0121,2306,188,95.21%,93.87
15766,0121,2307,169,92.9%,94.22
15767,0121,2308,172,96.51%,322.51
15768,0121,2309,171,95.91%,109.22
15769,0121,2310,190,94.21%,104.5
15770,0121,2311,154,94.81%,131.58
15771,0121,2312,143,97.9%,92.03
15772,0121,2313,155,92.9%,634.71
15773,0121,2314,156,98.08%,95.71
15774,0121,2315,156,95.51%,105.92
15775,0121,2316,142,96.48%,97.63
15776,0121,2317,160,97.5%,93.28
15777,0121,2318,162,93.21%,91.32
15778,0121,2319,141,95.74%,89.89
15779,0121,2320,132,96.21%,89.26
15780,0121,2321,121,92.56%,92.58
15781,0121,2322,140,92.14%,96.33
15782,0121,2323,114,93.86%,89.83
15783,0121,2324,133,96.99%,398.99
15784,0121,2325,138,97.1%,95.09
15785,0121,2326,146,97.26%,95.92
15786,0121,2327,139,97.84%,95.55
15787,0121,2328,118,95.76%,95.25
15788,0121,2329,131,96.18%,704.45
15789,0121,2330,110,96.36%,97.84
15790,0121,2331,111,94.59%,95.09
15791,0121,2332,136,95.59%,95.69
15792,0121,2333,108,96.3%,475.69
15793,0121,2334,129,96.12%,99.09
15794,0121,2335,108,94.44%,96.29
15795,0121,2336,136,96.32%,390.65
15796,0121,2337,86,96.51%,97.05
15797,0121,2338,136,97.79%,97.86
15798,0121,2339,108,97.22%,97.44
15799,0121,2340,125,98.4%,426.85
15800,0121,2341,120,96.67%,432.09
15801,0121,2342,111,94.59%,453.05
15802,0121,2343,116,98.28%,447.07
15803,0121,2344,115,97.39%,100.42
15804,0121,2345,76,93.42%,624.78
15805,0121,2346,84,94.05%,100.25
15806,0121,2347,89,92.13%,550.09
15807,0121,2348,102,95.1%,106.2
15808,0121,2349,92,94.57%,96.91
15809,0121,2350,85,96.47%,98.4
15810,0121,2351,98,93.88%,105.94
15811,0121,2352,116,91.38%,113.97
15812,0121,2353,97,94.85%,122.52
15813,0121,2354,85,96.47%,99.76
15814,0121,2355,96,96.88%,124.2
15815,0121,2356,95,93.68%,93.32
15816,0121,2357,115,90.43%,98.68
15817,0121,2358,93,94.62%,96.4
15818,0121,2359,105,98.1%,7276670.06
15819,0122,0000,125,95.2%,91.58
15820,0122,0001,137,97.81%,93.47
15821,0122,0002,133,96.24%,94.2
15822,0122,0003,130,94.62%,403.79
15823,0122,0004,114,96.49%,91.51
15824,0122,0005,157,94.27%,100.5
15825,0122,0006,131,94.66%,98.89
15826,0122,0007,120,95.83%,96.31
15827,0122,0008,120,96.67%,95.73
15828,0122,0009,134,98.51%,111.75
15829,0122,0010,103,96.12%,500.93
15830,0122,0011,115,100%,100.67
15831,0122,0012,99,97.98%,95
15832,0122,0013,104,97.12%,98.2
15833,0122,0014,120,97.5%,95.38
15834,0122,0015,121,98.35%,95.39
15835,0122,0016,113,99.12%,96.85
15836,0122,0017,125,100%,104.1
15837,0122,0018,112,94.64%,464.63
15838,0122,0019,127,96.85%,100.02
15839,0122,0020,94,92.55%,528.34
15840,0122,0021,85,96.47%,581.49
15841,0122,0022,95,92.63%,110.17
15842,0122,0023,97,96.91%,108.98
15843,0122,0024,94,96.81%,115.45
15844,0122,0025,103,96.12%,103.83
15845,0122,0026,104,96.15%,109.5
15846,0122,0027,91,97.8%,102.26
15847,0122,0028,101,97.03%,102.5
15848,0122,0029,123,96.75%,430.02
15849,0122,0030,115,100%,106.1
15850,0122,0031,106,99.06%,98.8
15851,0122,0032,99,98.99%,101.45
15852,0122,0033,73,100%,110.34
15853,0122,0034,77,100%,98.13
15854,0122,0035,88,96.59%,103.77
15855,0122,0036,95,98.95%,104.97
15856,0122,0037,118,96.61%,105.85
15857,0122,0038,99,96.97%,108.35
15858,0122,0039,70,97.14%,105.11
15859,0122,0040,66,95.45%,101.53
15860,0122,0041,70,97.14%,681.74
15861,0122,0042,56,94.64%,108.48
15862,0122,0043,61,96.72%,99.62
15863,0122,0044,74,98.65%,101.86
15864,0122,0045,59,96.61%,785.22
15865,0122,0046,60,95%,105.95
15866,0122,0047,75,100%,104.16
15867,0122,0048,65,100%,100.78
15868,0122,0049,86,98.84%,571.67
15869,0122,0050,62,98.39%,747.95
15870,0122,0051,72,95.83%,101.43
15871,0122,0052,65,96.92%,101.42
15872,0122,0053,61,93.44%,106.26
15873,0122,0054,68,95.59%,106.65
15874,0122,0055,44,90.91%,105.57
15875,0122,0056,52,98.08%,109.98
15876,0122,0057,53,94.34%,103.92
15877,0122,0058,59,96.61%,99.9
15878,0122,0059,65,96.92%,111.6
15879,0122,0100,87,97.7%,99.07
15880,0122,0101,60,96.67%,105.67
15881,0122,0102,66,96.97%,109.79
15882,0122,0103,46,100%,105.13
15883,0122,0104,64,100%,100.48
15884,0122,0105,50,94%,107.78
15885,0122,0106,82,93.9%,113.37
15886,0122,0107,56,96.43%,109.13
15887,0122,0108,58,93.1%,103.97
15888,0122,0109,54,98.15%,107.41
15889,0122,0110,55,100%,100.85
15890,0122,0111,47,100%,102.98
15891,0122,0112,48,95.83%,101.19
15892,0122,0113,50,94%,102
15893,0122,0114,67,95.52%,103.54
15894,0122,0115,65,93.85%,100.23
15895,0122,0116,61,98.36%,102
15896,0122,0117,57,96.49%,104.95
15897,0122,0118,66,100%,105.79
15898,0122,0119,63,95.24%,106.52
15899,0122,0120,50,98%,96.98
15900,0122,0121,58,100%,100.97
15901,0122,0122,36,97.22%,95.36
15902,0122,0123,45,97.78%,97.56
15903,0122,0124,44,100%,101.86
15904,0122,0125,42,97.62%,95.24
15905,0122,0126,61,96.72%,101.57
15906,0122,0127,40,87.5%,102.5
15907,0122,0128,53,90.57%,111.28
15908,0122,0129,49,97.96%,153.12
15909,0122,0130,23,91.3%,106.91
15910,0122,0131,53,98.11%,100.02
15911,0122,0132,43,97.67%,101.81
15912,0122,0133,39,87.18%,106.97
15913,0122,0134,60,85%,105.05
15914,0122,0135,57,98.25%,100.61
15915,0122,0136,41,97.56%,2065.63
15916,0122,0137,44,95.45%,97.34
15917,0122,0138,36,94.44%,127.33
15918,0122,0139,28,100%,1524.64
15919,0122,0140,42,95.24%,96.79
15920,0122,0141,36,91.67%,99.22
15921,0122,0142,23,100%,105.91
15922,0122,0143,24,95.83%,98
15923,0122,0144,36,100%,93.69
15924,0122,0145,36,100%,101.5
15925,0122,0146,30,96.67%,102.5
15926,0122,0147,25,88%,95.64
15927,0122,0148,35,100%,102.4
15928,0122,0149,26,100%,98.42
15929,0122,0150,39,97.44%,106.97
15930,0122,0151,37,100%,102.05
15931,0122,0152,37,91.89%,100.14
15932,0122,0153,33,100%,101
15933,0122,0154,35,97.14%,102
15934,0122,0155,33,90.91%,124.24
15935,0122,0156,18,100%,100.33
15936,0122,0157,21,100%,98.76
15937,0122,0158,32,93.75%,100.25
15938,0122,0159,49,97.96%,96.22
15939,0122,0200,29,86.21%,104.72
15940,0122,0201,26,96.15%,103.38
15941,0122,0202,40,97.5%,101.4
15942,0122,0203,18,100%,100.83
15943,0122,0204,22,100%,105.91
15944,0122,0205,17,100%,114.53
15945,0122,0206,39,92.31%,104.95
15946,0122,0207,41,97.56%,99.12
15947,0122,0208,34,100%,102.5
15948,0122,0209,34,97.06%,101.26
15949,0122,0210,33,96.97%,105.97
15950,0122,0211,35,94.29%,154.03
15951,0122,0212,50,92%,157.94
15952,0122,0213,36,94.44%,104.89
15953,0122,0214,38,86.84%,106.13
15954,0122,0215,39,92.31%,100.36
15955,0122,0216,29,100%,119.79
15956,0122,0217,43,97.67%,107.23
15957,0122,0218,32,100%,96.09
15958,0122,0219,19,94.74%,2201.37
15959,0122,0220,36,100%,143.69
15960,0122,0221,19,94.74%,106.68
15961,0122,0222,29,100%,96.55
15962,0122,0223,30,96.67%,100.53
15963,0122,0224,29,96.55%,105.31
15964,0122,0225,36,100%,107.08
15965,0122,0226,35,94.29%,101.8
15966,0122,0227,33,100%,104.06
15967,0122,0228,27,96.3%,105.07
15968,0122,0229,33,100%,106.82
15969,0122,0230,34,100%,130.24
15970,0122,0231,30,96.67%,110.9
15971,0122,0232,24,100%,142.79
15972,0122,0233,26,100%,106.96
15973,0122,0234,29,93.1%,112.45
15974,0122,0235,20,90%,151.4
15975,0122,0236,30,100%,117.23
15976,0122,0237,26,96.15%,109.04
15977,0122,0238,20,100%,117.5
15978,0122,0239,26,100%,107.31
15979,0122,0240,40,92.5%,102.45
15980,0122,0241,12,100%,101
15981,0122,0242,29,100%,109.48
15982,0122,0243,17,100%,103.41
15983,0122,0244,27,100%,99.52
15984,0122,0245,26,92.31%,106.46
15985,0122,0246,27,92.59%,101.19
15986,0122,0247,30,96.67%,100.4
15987,0122,0248,17,94.12%,110.71
15988,0122,0249,24,100%,110.04
15989,0122,0250,22,100%,91.82
15990,0122,0251,23,100%,107.22
15991,0122,0252,34,94.12%,102.26
15992,0122,0253,21,100%,96.62
15993,0122,0254,20,100%,106.2
15994,0122,0255,20,95%,103.45
15995,0122,0256,23,100%,98.26
15996,0122,0257,33,93.94%,114.94
15997,0122,0258,19,100%,142.11
15998,0122,0259,22,95.45%,100.14
15999,0122,0300,16,100%,93.19
16000,0122,0301,38,97.37%,129.26
16001,0122,0302,27,96.3%,113.22
16002,0122,0303,31,96.77%,112.26
16003,0122,0304,21,100%,107.86
16004,0122,0305,23,95.65%,113.48
16005,0122,0306,24,100%,108.96
16006,0122,0307,20,90%,96.9
16007,0122,0308,26,100%,103.19
16008,0122,0309,14,78.57%,99.43
16009,0122,0310,22,100%,1919.86
16010,0122,0311,20,100%,98.05
16011,0122,0312,33,96.97%,99.91
16012,0122,0313,24,91.67%,109.33
16013,0122,0314,24,95.83%,99.92
16014,0122,0315,24,100%,100.38
16015,0122,0316,13,92.31%,95.31
16016,0122,0317,26,96.15%,107.42
16017,0122,0318,20,95%,127.95
16018,0122,0319,27,100%,112.93
16019,0122,0320,24,87.5%,135.54
16020,0122,0321,12,100%,102.5
16021,0122,0322,19,100%,2253.95
16022,0122,0323,8,100%,101.5
16023,0122,0324,10,100%,98.3
16024,0122,0325,20,90%,91.35
16025,0122,0326,15,100%,101.93
16026,0122,0327,27,96.3%,102.67
16027,0122,0328,22,100%,116.73
16028,0122,0329,17,100%,99.59
16029,0122,0330,22,95.45%,104
16030,0122,0331,17,94.12%,101.76
16031,0122,0332,15,100%,105.33
16032,0122,0333,15,100%,107.67
16033,0122,0334,20,100%,97.95
16034,0122,0335,15,100%,113.87
16035,0122,0336,23,100%,113.39
16036,0122,0337,21,100%,104.81
16037,0122,0338,19,100%,107.79
16038,0122,0339,16,100%,106
16039,0122,0340,11,90.91%,101
16040,0122,0341,13,100%,102
16041,0122,0342,20,100%,102.25
16042,0122,0343,23,100%,117.26
16043,0122,0344,26,100%,112.38
16044,0122,0345,24,95.83%,113.5
16045,0122,0346,18,94.44%,103.06
16046,0122,0347,26,84.62%,100.69
16047,0122,0348,18,94.44%,103.83
16048,0122,0349,13,92.31%,111.15
16049,0122,0350,13,100%,101.69
16050,0122,0351,17,100%,106.59
16051,0122,0352,20,95%,112.65
16052,0122,0353,18,100%,142.39
16053,0122,0354,26,100%,111.62
16054,0122,0355,27,92.59%,97.33
16055,0122,0356,26,100%,96.73
16056,0122,0357,11,90.91%,98.82
16057,0122,0358,24,95.83%,106.92
16058,0122,0359,24,100%,101.63
16059,0122,0400,20,100%,100.6
16060,0122,0401,26,96.15%,102.54
16061,0122,0402,17,88.24%,103.82
16062,0122,0403,19,94.74%,97.32
16063,0122,0404,14,100%,107.5
16064,0122,0405,10,100%,110
16065,0122,0406,17,100%,102.18
16066,0122,0407,10,90%,100.5
16067,0122,0408,20,100%,109.8
16068,0122,0409,23,100%,101.3
16069,0122,0410,24,100%,99.29
16070,0122,0411,25,100%,147.08
16071,0122,0412,11,90.91%,103.82
16072,0122,0413,17,94.12%,105.41
16073,0122,0414,24,95.83%,104.79
16074,0122,0415,14,92.86%,101.21
16075,0122,0416,19,100%,122.21
16076,0122,0417,26,100%,103.46
16077,0122,0418,17,94.12%,97.47
16078,0122,0419,34,94.12%,102.06
16079,0122,0420,30,100%,104.6
16080,0122,0421,29,96.55%,122.76
16081,0122,0422,21,100%,100
16082,0122,0423,22,95.45%,99
16083,0122,0424,12,91.67%,102.17
16084,0122,0425,20,100%,96.9
16085,0122,0426,27,100%,117.63
16086,0122,0427,10,100%,102
16087,0122,0428,16,93.75%,97.13
16088,0122,0429,18,100%,101.89
16089,0122,0430,16,100%,107
16090,0122,0431,14,100%,195
16091,0122,0432,20,90%,102.7
16092,0122,0433,18,100%,101.11
16093,0122,0434,12,100%,101.75
16094,0122,0435,23,95.65%,100.65
16095,0122,0436,15,100%,96.4
16096,0122,0437,20,100%,103.4
16097,0122,0438,20,100%,102.5
16098,0122,0439,14,85.71%,120.21
16099,0122,0440,23,100%,143.83
16100,0122,0441,18,94.44%,101.33
16101,0122,0442,17,100%,2457.06
16102,0122,0443,14,100%,109.64
16103,0122,0444,9,100%,101.44
16104,0122,0445,9,77.78%,100.33
16105,0122,0446,12,91.67%,98.75
16106,0122,0447,15,100%,158.8
16107,0122,0448,25,100%,103.12
16108,0122,0449,26,100%,98.54
16109,0122,0450,22,100%,1921.95
16110,0122,0451,23,100%,98.91
16111,0122,0452,14,100%,101.57
16112,0122,0453,14,100%,109.57
16113,0122,0454,21,100%,102
16114,0122,0455,8,100%,118.13
16115,0122,0456,14,100%,97.79
16116,0122,0457,20,90%,99.8
16117,0122,0458,18,83.33%,97.33
16118,0122,0459,17,100%,103.29
16119,0122,0500,17,94.12%,99.18
16120,0122,0501,21,100%,109.9
16121,0122,0502,19,94.74%,100.58
16122,0122,0503,18,88.89%,101.28
16123,0122,0504,21,90.48%,116.14
16124,0122,0505,23,95.65%,98.04
16125,0122,0506,14,100%,93.64
16126,0122,0507,20,100%,101.7
16127,0122,0508,30,96.67%,99.6
16128,0122,0509,26,96.15%,123.42
16129,0122,0510,34,100%,97.74
16130,0122,0511,28,100%,107.71
16131,0122,0512,21,85.71%,100.33
16132,0122,0513,28,96.43%,99.89
16133,0122,0514,21,100%,2003.29
16134,0122,0515,21,100%,101
16135,0122,0516,20,95%,103.25
16136,0122,0517,21,95.24%,101.14
16137,0122,0518,28,92.86%,100.89
16138,0122,0519,22,95.45%,93.64
16139,0122,0520,25,96%,97.24
16140,0122,0521,24,95.83%,100.54
16141,0122,0522,27,96.3%,97.78
16142,0122,0523,30,96.67%,99.8
16143,0122,0524,33,100%,99.42
16144,0122,0525,32,100%,101.06
16145,0122,0526,36,97.22%,110.39
16146,0122,0527,18,100%,183.67
16147,0122,0528,18,94.44%,2323.11
16148,0122,0529,28,100%,102
16149,0122,0530,33,100%,102.33
16150,0122,0531,26,100%,99.35
16151,0122,0532,38,97.37%,1153.66
16152,0122,0533,53,98.11%,102.96
16153,0122,0534,42,92.86%,101.12
16154,0122,0535,29,96.55%,101.52
16155,0122,0536,15,100%,100.93
16156,0122,0537,15,100%,100.67
16157,0122,0538,43,93.02%,117.88
16158,0122,0539,38,94.74%,101.76
16159,0122,0540,17,88.24%,101.12
16160,0122,0541,35,94.29%,99.06
16161,0122,0542,35,100%,104.54
16162,0122,0543,44,95.45%,114.8
16163,0122,0544,39,94.87%,102.13
16164,0122,0545,40,100%,1109.33
16165,0122,0546,48,97.92%,102.02
16166,0122,0547,28,96.43%,110.93
16167,0122,0548,26,92.31%,105.38
16168,0122,0549,27,92.59%,102.11
16169,0122,0550,36,97.22%,100.06
16170,0122,0551,38,97.37%,99.84
16171,0122,0552,32,100%,104.13
16172,0122,0553,39,97.44%,101.1
16173,0122,0554,26,96.15%,106.23
16174,0122,0555,39,87.18%,100.54
16175,0122,0556,49,97.96%,101.27
16176,0122,0557,56,96.43%,103.21
16177,0122,0558,51,96.08%,100.18
16178,0122,0559,54,94.44%,96.74
16179,0122,0600,48,95.83%,100.56
16180,0122,0601,40,97.5%,101.05
16181,0122,0602,24,83.33%,99.5
16182,0122,0603,40,100%,96
16183,0122,0604,64,95.31%,97.73
16184,0122,0605,52,94.23%,103.69
16185,0122,0606,43,95.35%,96.98
16186,0122,0607,43,93.02%,99.72
16187,0122,0608,55,98.18%,99.8
16188,0122,0609,43,95.35%,124
16189,0122,0610,52,96.15%,102.6
16190,0122,0611,70,97.14%,99.71
16191,0122,0612,39,94.87%,99.87
