   ,日期,时间,交易量,成功率,响应时间
17867,0313,0946,1078,94.81%,226.78
17868,0313,0947,1106,96.65%,82.31
17869,0313,0948,1070,95.51%,116.42
17870,0313,0949,1025,95.12%,196.21
17871,0313,0950,1059,95.18%,193.56
17872,0313,0951,1008,96.43%,125.38
17873,0313,0952,1071,96.08%,130.1
17874,0313,0953,1030,96.8%,116.61
17875,0313,0954,1023,95.7%,198.68
17876,0313,0955,1139,95.26%,149.2
17877,0313,0956,1073,95.71%,152.31
17878,0313,0957,1105,94.75%,184.89
17879,0313,0958,1089,95.22%,116.03
17880,0313,0959,1066,96.81%,7660.45
17881,0313,1000,1009,96.83%,118.58
17882,0313,1001,1070,95.98%,155.61
17883,0313,1002,1077,95.45%,152.73
17884,0313,1003,1078,94.99%,156.09
17885,0313,1004,1046,94.74%,78.03
17886,0313,1005,1051,96.48%,153.42
17887,0313,1006,1035,95.75%,232.8
17888,0313,1007,1065,95.77%,118.53
17889,0313,1008,1056,96.21%,193.25
17890,0313,1009,1104,95.02%,80.13
17891,0313,1010,1125,95.56%,117.49
17892,0313,1011,1005,95.42%,82.37
17893,0313,1012,1067,95.78%,190.93
17894,0313,1013,992,95.97%,121.95
17895,0313,1014,991,95.96%,124.7
17896,0313,1015,991,95.46%,125.62
17897,0313,1016,999,95.2%,78.95
17898,0313,1017,1051,95.81%,117.71
17899,0313,1018,994,94.97%,78.01
17900,0313,1019,1021,96.08%,157.82
17901,0313,1020,1016,95.37%,160.5
17902,0313,1021,980,94.08%,120.54
17903,0313,1022,996,95.98%,119.92
17904,0313,1023,953,96.12%,122.61
17905,0313,1024,1056,94.79%,116.71
17906,0313,1025,1065,95.12%,116.07
17907,0313,1026,1040,95.1%,117.45
17908,0313,1027,994,95.47%,119.13
17909,0313,1028,1040,94.9%,117.13
17910,0313,1029,1123,95.55%,116.99
17911,0313,1030,1115,95.87%,78.81
17912,0313,1031,1015,96.95%,77.68
17913,0313,1032,1071,95.24%,116.02
17914,0313,1033,979,95.2%,79.9
17915,0313,1034,1013,94.87%,196.74
17916,0313,1035,982,93.69%,79.56
17917,0313,1036,1007,95.23%,79.89
17918,0313,1037,995,94.67%,201.45
17919,0313,1038,1036,95.08%,119.7
17920,0313,1039,1031,96.51%,77.8
17921,0313,1040,1045,96.94%,161.68
17922,0313,1041,1014,96.15%,197.05
17923,0313,1042,1030,95.34%,77.73
17924,0313,1043,987,96.45%,206.77
17925,0313,1044,981,95.01%,83.24
17926,0313,1045,994,95.07%,125.01
17927,0313,1046,999,96.2%,160.87
17928,0313,1047,909,95.49%,216.27
17929,0313,1048,934,94.97%,124.07
17930,0313,1049,975,96.51%,80.79
17931,0313,1050,946,96.62%,79.74
17932,0313,1051,908,95.93%,124.01
17933,0313,1052,889,95.39%,79.91
17934,0313,1053,898,95.88%,126.06
17935,0313,1054,971,95.16%,208.36
17936,0313,1055,962,96.78%,125.16
17937,0313,1056,978,96.93%,82.38
17938,0313,1057,968,96.9%,125.48
17939,0313,1058,968,97.83%,160.72
17940,0313,1059,879,97.04%,9271.44
17941,0313,1100,870,96.44%,264.39
17942,0313,1101,879,94.65%,80.17
17943,0313,1102,930,96.02%,127.29
17944,0313,1103,1022,96.38%,239.22
17945,0313,1104,935,96.15%,165.59
17946,0313,1105,952,96.64%,210.04
17947,0313,1106,883,95.02%,78.63
17948,0313,1107,934,96.15%,167.48
17949,0313,1108,912,97.15%,211.15
17950,0313,1109,904,96.24%,259.07
17951,0313,1110,952,95.27%,85.3
17952,0313,1111,842,94.18%,180.51
17953,0313,1112,928,96.01%,175.39
17954,0313,1113,918,95.42%,84.05
17955,0313,1114,921,96.74%,256.07
17956,0313,1115,885,96.16%,175.64
17957,0313,1116,882,95.35%,124.42
17958,0313,1117,871,95.18%,127.27
17959,0313,1118,890,97.53%,81.25
17960,0313,1119,964,96.89%,123.32
17961,0313,1120,875,94.4%,127.05
17962,0313,1121,848,97.52%,176.37
17963,0313,1122,832,95.31%,175.96
17964,0313,1123,852,97.42%,131.49
17965,0313,1124,820,96.71%,129.12
17966,0313,1125,853,96.13%,82.32
17967,0313,1126,803,95.89%,180.43
17968,0313,1127,806,96.4%,183.05
17969,0313,1128,828,96.38%,179.21
17970,0313,1129,817,96.08%,82.74
17971,0313,1130,840,96.31%,127.56
17972,0313,1131,858,95.69%,82
17973,0313,1132,845,95.5%,130
17974,0313,1133,832,95.55%,85.44
17975,0313,1134,791,96.21%,131.52
17976,0313,1135,817,95.96%,182.85
17977,0313,1136,776,95.62%,130.7
17978,0313,1137,838,95.35%,131.51
17979,0313,1138,864,94.56%,81.25
17980,0313,1139,893,96.19%,123.73
17981,0313,1140,899,95.66%,126.32
17982,0313,1141,881,96.71%,125.76
17983,0313,1142,815,96.44%,81.34
17984,0313,1143,840,95.48%,175.73
17985,0313,1144,881,96.94%,171.15
17986,0313,1145,924,95.67%,128.87
17987,0313,1146,863,94.44%,175.04
17988,0313,1147,820,95%,78.65
17989,0313,1148,868,95.39%,128.81
17990,0313,1149,802,97.51%,131.82
17991,0313,1150,831,96.39%,177.96
17992,0313,1151,876,95.89%,88.25
17993,0313,1152,818,95.6%,82.96
17994,0313,1153,930,95.38%,84.77
17995,0313,1154,892,95.96%,167.99
17996,0313,1155,862,94.08%,82.29
17997,0313,1156,905,96.13%,126.21
17998,0313,1157,863,96.29%,128.36
17999,0313,1158,900,96.67%,124.9
18000,0313,1159,907,95.59%,79.89
18001,0313,1200,860,95%,131.61
18002,0313,1201,863,96.64%,174.62
18003,0313,1202,876,95.21%,127.66
18004,0313,1203,911,95.28%,123.2
18005,0313,1204,863,95.6%,172.57
18006,0313,1205,859,95.34%,178.64
18007,0313,1206,832,95.67%,225.97
18008,0313,1207,901,96.23%,128.81
18009,0313,1208,886,95.49%,172.71
18010,0313,1209,872,94.72%,128.59
18011,0313,1210,906,97.24%,125.5
18012,0313,1211,841,96.08%,175.84
18013,0313,1212,857,95.8%,217.69
18014,0313,1213,930,94.73%,82.08
18015,0313,1214,852,95.31%,126.38
18016,0313,1215,933,95.07%,165.91
18017,0313,1216,885,96.61%,174.39
18018,0313,1217,860,95.7%,130.02
18019,0313,1218,823,95.26%,133.09
18020,0313,1219,867,95.5%,174.98
18021,0313,1220,926,94.6%,297.02
18022,0313,1221,820,95.49%,179.2
18023,0313,1222,862,94.55%,129.13
18024,0313,1223,837,96.06%,130.54
18025,0313,1224,870,96.21%,173.95
18026,0313,1225,816,97.18%,128.64
18027,0313,1226,802,95.39%,130.37
18028,0313,1227,885,94.8%,130.74
18029,0313,1228,846,95.27%,130.6
18030,0313,1229,860,95.81%,221.13
18031,0313,1230,920,95.98%,253.06
18032,0313,1231,858,96.15%,126.13
18033,0313,1232,830,96.87%,180.13
18034,0313,1233,895,94.19%,82.82
18035,0313,1234,850,94.82%,80.96
18036,0313,1235,858,95.34%,128.19
18037,0313,1236,860,96.16%,130.61
18038,0313,1237,859,94.99%,175.72
18039,0313,1238,832,95.79%,178.4
18040,0313,1239,829,94.81%,129.41
18041,0313,1240,803,94.89%,230.62
18042,0313,1241,857,95.8%,79.11
18043,0313,1242,824,93.81%,178.64
18044,0313,1243,837,94.5%,130.61
18045,0313,1244,741,95.01%,135.01
18046,0313,1245,789,93.54%,131.2
18047,0313,1246,832,95.07%,125.61
18048,0313,1247,785,96.18%,233.76
18049,0313,1248,837,93.67%,83.45
18050,0313,1249,760,95%,79.93
18051,0313,1250,819,94.63%,177.73
18052,0313,1251,793,94.96%,80.57
18053,0313,1252,788,95.94%,84.29
18054,0313,1253,772,95.08%,236.51
18055,0313,1254,843,95.37%,80.46
18056,0313,1255,812,95.57%,129.03
18057,0313,1256,795,94.97%,185.27
18058,0313,1257,732,96.04%,82.53
18059,0313,1258,785,95.8%,185.5
18060,0313,1259,776,96.13%,10493.3
18061,0313,1300,751,95.74%,84.76
18062,0313,1301,802,95.39%,134.44
18063,0313,1302,708,95.48%,136.74
18064,0313,1303,800,95.38%,85.67
18065,0313,1304,795,95.47%,128.56
18066,0313,1305,792,96.21%,81.69
18067,0313,1306,844,96.8%,224.81
18068,0313,1307,797,97.74%,131.7
18069,0313,1308,799,95.37%,131.93
18070,0313,1309,825,95.76%,85.23
18071,0313,1310,889,95.84%,126.33
18072,0313,1311,831,95.91%,79.31
18073,0313,1312,836,95.33%,172.69
18074,0313,1313,814,94.96%,85.76
18075,0313,1314,825,94.79%,137.4
18076,0313,1315,789,95.82%,129.38
18077,0313,1316,863,95.02%,127.63
18078,0313,1317,856,96.5%,81.65
18079,0313,1318,880,95.23%,89.34
18080,0313,1319,834,96.4%,180.74
18081,0313,1320,875,94.17%,80.7
18082,0313,1321,822,95.74%,80.76
18083,0313,1322,851,95.3%,77.12
18084,0313,1323,823,95.75%,77.07
18085,0313,1324,829,95.42%,81.05
18086,0313,1325,777,95.5%,133.96
18087,0313,1326,846,95.04%,81.78
18088,0313,1327,872,96.44%,124.27
18089,0313,1328,896,94.98%,127.94
18090,0313,1329,830,96.27%,174.53
18091,0313,1330,875,95.77%,81.26
18092,0313,1331,821,95.86%,82.18
18093,0313,1332,879,96.13%,171.19
18094,0313,1333,858,96.62%,171.93
18095,0313,1334,918,97.17%,125.11
18096,0313,1335,927,96.12%,165.06
18097,0313,1336,950,96.32%,124.59
18098,0313,1337,847,95.87%,128.91
18099,0313,1338,895,96.42%,126.51
18100,0313,1339,957,95.3%,163.87
18101,0313,1340,932,95.28%,162.78
18102,0313,1341,899,95.55%,166.6
18103,0313,1342,925,96.54%,78.52
18104,0313,1343,904,95.13%,166.21
18105,0313,1344,897,96.43%,214.69
18106,0313,1345,929,95.8%,124.72
18107,0313,1346,970,96.6%,117.21
18108,0313,1347,902,95.45%,121.93
18109,0313,1348,999,94.69%,160.52
18110,0313,1349,1025,95.61%,118.02
18111,0313,1350,1019,95.19%,195.66
18112,0313,1351,948,95.99%,121.79
18113,0313,1352,969,96.7%,160.91
18114,0313,1353,951,95.48%,118.83
18115,0313,1354,992,95.67%,159.45
18116,0313,1355,968,94.42%,203.52
18117,0313,1356,1058,96.22%,115.8
18118,0313,1357,1025,95.22%,125.01
18119,0313,1358,972,95.47%,120.18
18120,0313,1359,959,96.56%,4291.26
18121,0313,1400,963,93.87%,161.35
18122,0313,1401,976,95.08%,200.22
18123,0313,1402,886,94.7%,170.61
18124,0313,1403,974,95.07%,84.37
18125,0313,1404,956,95.61%,122.03
18126,0313,1405,927,95.79%,255.95
18127,0313,1406,966,94.82%,80.36
18128,0313,1407,969,95.56%,122.64
18129,0313,1408,970,96.08%,248.65
18130,0313,1409,897,95.99%,125.58
18131,0313,1410,918,96.3%,122.06
18132,0313,1411,965,95.96%,81.99
18133,0313,1412,939,95.21%,79.54
18134,0313,1413,991,96.27%,160.6
18135,0313,1414,1000,95.1%,162.16
18136,0313,1415,953,96.85%,204.66
18137,0313,1416,949,96.1%,167.91
18138,0313,1417,975,96.31%,119.54
18139,0313,1418,1017,96.07%,194.93
18140,0313,1419,1066,96.44%,80.19
18141,0313,1420,1033,95.84%,156.3
18142,0313,1421,978,96.11%,159.73
18143,0313,1422,976,95.59%,161.26
18144,0313,1423,986,95.54%,81.28
18145,0313,1424,965,95.54%,203.67
18146,0313,1425,962,95.32%,164.48
18147,0313,1426,991,95.96%,118.91
18148,0313,1427,950,95.79%,247.07
18149,0313,1428,998,93.49%,280.33
18150,0313,1429,947,95.67%,162.38
18151,0313,1430,1018,95.78%,121.23
18152,0313,1431,984,95.53%,118.44
18153,0313,1432,1016,95.47%,121.01
18154,0313,1433,1078,95.73%,78.97
18155,0313,1434,1028,94.55%,235.8
18156,0313,1435,982,95.11%,201.82
18157,0313,1436,1000,96.2%,128.94
18158,0313,1437,1033,95.35%,79.96
18159,0313,1438,991,95.36%,200.37
18160,0313,1439,992,95.46%,117.79
18161,0313,1440,1052,94.58%,158.9
18162,0313,1441,1019,97.06%,119.04
18163,0313,1442,962,94.49%,169.15
18164,0313,1443,949,94.84%,167.03
18165,0313,1444,961,96.15%,122.41
18166,0313,1445,1029,96.99%,195.85
18167,0313,1446,991,94.45%,78.17
18168,0313,1447,975,95.18%,121.58
18169,0313,1448,1007,95.13%,238.1
18170,0313,1449,1008,94.35%,119.77
18171,0313,1450,1000,95.4%,158.43
18172,0313,1451,970,95.57%,120.24
18173,0313,1452,980,96.12%,79.05
18174,0313,1453,920,95.54%,129.36
18175,0313,1454,954,95.07%,80.79
18176,0313,1455,985,95.13%,158.55
18177,0313,1456,940,94.89%,76.84
18178,0313,1457,968,95.35%,121.22
18179,0313,1458,968,95.87%,162.54
18180,0313,1459,975,95.38%,12509.6
18181,0313,1500,1007,95.83%,80.81
18182,0313,1501,967,95.86%,164.72
18183,0313,1502,992,93.45%,82.57
18184,0313,1503,984,95.53%,87.07
18185,0313,1504,988,96.46%,124.04
18186,0313,1505,925,94.16%,126.87
18187,0313,1506,1037,94.31%,157.65
18188,0313,1507,905,96.24%,79.7
18189,0313,1508,1039,95.67%,118.63
18190,0313,1509,1108,95.31%,118.1
18191,0313,1510,1062,94.54%,82.88
18192,0313,1511,1005,96.32%,156.78
18193,0313,1512,999,96.1%,121.44
18194,0313,1513,1001,96%,116.4
18195,0313,1514,970,96.49%,120.87
18196,0313,1515,1053,94.68%,81.89
18197,0313,1516,976,96%,119.03
18198,0313,1517,1029,96.5%,79.48
18199,0313,1518,1046,95.79%,118.56
18200,0313,1519,1037,94.6%,156.34
18201,0313,1520,1008,95.83%,159.73
18202,0313,1521,1077,96.47%,117.2
18203,0313,1522,999,97%,119.46
18204,0313,1523,1032,94.38%,156.29
18205,0313,1524,1020,95.29%,117.32
18206,0313,1525,1075,96.37%,118.28
18207,0313,1526,998,94.99%,176.35
18208,0313,1527,1044,95.88%,117.15
18209,0313,1528,1084,95.39%,83.39
18210,0313,1529,1101,96.09%,80.75
18211,0313,1530,1104,95.47%,82.14
18212,0313,1531,1016,95.77%,117.44
18213,0313,1532,1030,94.47%,114.19
18214,0313,1533,1047,95.51%,79.62
18215,0313,1534,1048,95.42%,157.58
18216,0313,1535,1112,96.22%,153.96
18217,0313,1536,1095,96.62%,115.87
18218,0313,1537,1039,95.48%,79.67
18219,0313,1538,1026,96%,117.97
18220,0313,1539,1095,96.26%,190.11
18221,0313,1540,1021,95.98%,199.56
18222,0313,1541,1080,95.65%,288.49
18223,0313,1542,1108,94.95%,190.16
18224,0313,1543,1164,94.59%,152.62
18225,0313,1544,1079,97.5%,80.97
18226,0313,1545,1145,95.9%,151.08
18227,0313,1546,1164,96.74%,122.8
18228,0313,1547,1082,96.86%,153.67
18229,0313,1548,1109,95.85%,78.79
18230,0313,1549,1169,95.98%,182.75
18231,0313,1550,1151,96.09%,78.2
18232,0313,1551,1179,94.66%,146.91
18233,0313,1552,1090,96.61%,79.76
18234,0313,1553,1098,95.17%,78.66
18235,0313,1554,1118,97.05%,148.07
18236,0313,1555,1059,95.28%,77.53
18237,0313,1556,1062,96.89%,193.47
18238,0313,1557,1028,96.4%,116.13
18239,0313,1558,1055,95.64%,78.53
18240,0313,1559,1081,96.58%,3812.78
18241,0313,1600,1098,95.54%,188.68
18242,0313,1601,1060,96.6%,78.36
18243,0313,1602,997,95.39%,79.17
18244,0313,1603,1038,95.66%,193.41
18245,0313,1604,1117,94.9%,151.5
18246,0313,1605,1105,94.84%,113.27
18247,0313,1606,1089,94.21%,153.96
18248,0313,1607,1119,95.17%,116.66
18249,0313,1608,1175,95.66%,144.18
18250,0313,1609,1159,95.77%,148.65
18251,0313,1610,1126,95.29%,118.58
18252,0313,1611,1199,95%,143.11
18253,0313,1612,1088,94.21%,149.17
18254,0313,1613,1188,94.02%,146.28
18255,0313,1614,1093,95.61%,118.01
18256,0313,1615,1081,95.65%,119.69
18257,0313,1616,1111,94.51%,114.24
18258,0313,1617,1119,95%,118.41
18259,0313,1618,1156,95.07%,185.16
18260,0313,1619,1079,96.01%,114.94
18261,0313,1620,1091,95.05%,115.86
18262,0313,1621,1103,96.19%,149.18
18263,0313,1622,1105,96.56%,151.31
18264,0313,1623,1084,95.66%,158.98
18265,0313,1624,1123,95.01%,76.17
18266,0313,1625,1137,95.69%,115.02
18267,0313,1626,1154,95.58%,79.25
18268,0313,1627,1070,95.23%,150.81
18269,0313,1628,1055,94.98%,157.7
18270,0313,1629,1112,94.78%,120.03
18271,0313,1630,1041,95%,76.83
18272,0313,1631,1076,94.8%,195.62
18273,0313,1632,1090,95.5%,147.57
18274,0313,1633,1069,95.6%,79.15
18275,0313,1634,1110,96.04%,158.02
18276,0313,1635,1102,96.64%,265.13
18277,0313,1636,1155,95.32%,76.38
18278,0313,1637,1080,96.02%,112.23
18279,0313,1638,1077,95.73%,190.78
18280,0313,1639,1055,96.59%,79.24
18281,0313,1640,1038,96.53%,119.81
18282,0313,1641,1145,94.67%,79.48
18283,0313,1642,1181,96.19%,113.87
18284,0313,1643,1070,95.14%,116.63
18285,0313,1644,1065,95.21%,155.77
18286,0313,1645,1091,95.78%,117.84
18287,0313,1646,1105,95.11%,187.09
18288,0313,1647,1133,97%,223.2
18289,0313,1648,1103,94.92%,153.55
18290,0313,1649,1062,95.76%,81.56
18291,0313,1650,1116,95.79%,114.09
18292,0313,1651,1175,96.77%,143.83
18293,0313,1652,1077,95.82%,76.75
18294,0313,1653,1116,96.59%,79.97
18295,0313,1654,1051,96.67%,193.39
18296,0313,1655,1121,95.72%,240.08
18297,0313,1656,1106,94.76%,156.96
18298,0313,1657,1095,97.08%,201.86
18299,0313,1658,1085,95.48%,210.65
18300,0313,1659,1159,96.64%,7054.46
18301,0313,1700,1032,94.86%,180.28
18302,0313,1701,1117,95.61%,117.04
18303,0313,1702,1054,96.77%,118.23
18304,0313,1703,1068,94.57%,302.78
18305,0313,1704,1087,95.49%,84.97
18306,0313,1705,1088,97.06%,80.76
18307,0313,1706,1129,96.55%,117.29
18308,0313,1707,1151,95.4%,146.51
18309,0313,1708,1054,96.02%,154.66
18310,0313,1709,1060,95.47%,113.38
18311,0313,1710,1033,95.74%,121.2
18312,0313,1711,1108,96.12%,117.39
18313,0313,1712,1080,96.94%,115.44
18314,0313,1713,1109,95.22%,154.74
18315,0313,1714,1154,94.45%,113.94
18316,0313,1715,1193,95.14%,78.21
18317,0313,1716,1209,95.53%,81.48
18318,0313,1717,1214,95.88%,207.47
18319,0313,1718,1085,95.94%,80.38
18320,0313,1719,1191,94.79%,180.03
18321,0313,1720,1121,96.07%,83.1
18322,0313,1721,1107,96.48%,153.26
18323,0313,1722,1147,96.69%,117.41
18324,0313,1723,1143,95.19%,112.8
18325,0313,1724,1084,96.4%,117.24
18326,0313,1725,1042,95.78%,157.38
18327,0313,1726,1038,94.99%,198.74
18328,0313,1727,1068,95.41%,117.16
18329,0313,1728,1036,94.98%,81.12
18330,0313,1729,1155,95.41%,151.05
18331,0313,1730,1123,96.35%,80.14
18332,0313,1731,1040,96.15%,121.95
18333,0313,1732,1080,95.93%,154.41
18334,0313,1733,1128,95.12%,219.94
18335,0313,1734,1072,95.99%,151.72
18336,0313,1735,1153,96.18%,114.38
18337,0313,1736,1084,96.13%,187.62
18338,0313,1737,1098,95.36%,187.12
18339,0313,1738,1155,95.67%,110.71
18340,0313,1739,1131,96.37%,115.47
18341,0313,1740,1206,94.36%,240.77
18342,0313,1741,1067,95.13%,157.31
18343,0313,1742,1155,96.54%,77.49
18344,0313,1743,1109,95.85%,157
18345,0313,1744,1110,96.58%,79.06
18346,0313,1745,1135,95.42%,79.95
18347,0313,1746,1121,96.43%,80.86
18348,0313,1747,1104,95.38%,148.16
18349,0313,1748,1139,95.52%,112.66
18350,0313,1749,1113,95.6%,113.43
18351,0313,1750,1138,95.78%,111.04
18352,0313,1751,1112,95.32%,79.29
18353,0313,1752,1054,96.3%,117.77
18354,0313,1753,1032,95.16%,77.57
18355,0313,1754,1156,95.5%,116.26
18356,0313,1755,1096,96.17%,153.15
18357,0313,1756,1098,94.44%,200.33
18358,0313,1757,1115,95.61%,183.88
18359,0313,1758,1152,96.61%,115.16
18360,0313,1759,1097,95.17%,78.12
18361,0313,1800,1035,95.56%,161.3
18362,0313,1801,1012,95.85%,164.8
18363,0313,1802,1062,96.23%,81.28
18364,0313,1803,1114,95.96%,188.22
18365,0313,1804,1066,95.68%,159.62
18366,0313,1805,1044,95.21%,159.01
18367,0313,1806,1015,95.47%,79.92
18368,0313,1807,1013,95.46%,159.75
18369,0313,1808,1042,96.26%,153.46
18370,0313,1809,1025,95.9%,237.1
18371,0313,1810,993,95.07%,121.55
18372,0313,1811,1017,97.05%,196.76
18373,0313,1812,1018,95.28%,158.4
18374,0313,1813,1060,95.38%,118.13
18375,0313,1814,1046,95.7%,78.77
18376,0313,1815,1064,95.58%,117.55
18377,0313,1816,1114,95.96%,156.77
18378,0313,1817,973,96.09%,124.53
18379,0313,1818,914,95.84%,124.84
18380,0313,1819,961,95.73%,82.24
18381,0313,1820,926,95.25%,78.88
18382,0313,1821,950,96.11%,165.1
18383,0313,1822,915,94.97%,300.95
18384,0313,1823,976,94.16%,244.7
18385,0313,1824,993,94.36%,119.01
18386,0313,1825,944,95.23%,81.32
18387,0313,1826,943,95.23%,125.01
18388,0313,1827,938,95.95%,160.69
18389,0313,1828,922,95.55%,124.95
18390,0313,1829,884,96.38%,173.58
18391,0313,1830,857,95.22%,136.49
18392,0313,1831,894,96.76%,126.33
18393,0313,1832,887,95.72%,168.19
18394,0313,1833,949,96.1%,124.36
18395,0313,1834,885,96.27%,223.18
18396,0313,1835,905,94.59%,173.15
18397,0313,1836,947,95.35%,126.82
18398,0313,1837,872,94.95%,130.73
18399,0313,1838,954,95.91%,81.08
18400,0313,1839,894,94.85%,84.74
18401,0313,1840,895,96.09%,79.95
18402,0313,1841,792,96.09%,81.85
18403,0313,1842,865,95.61%,172.15
18404,0313,1843,883,95.24%,217.16
18405,0313,1844,911,95.61%,124.88
18406,0313,1845,903,95.02%,80.55
18407,0313,1846,905,96.02%,78.18
18408,0313,1847,911,96.27%,169
18409,0313,1848,820,96.22%,80.82
18410,0313,1849,875,95.31%,127.19
18411,0313,1850,857,95.57%,221.02
18412,0313,1851,833,95.68%,134.12
18413,0313,1852,909,94.72%,83.45
18414,0313,1853,872,95.64%,177.17
18415,0313,1854,889,95.95%,219.53
18416,0313,1855,849,95.64%,85.76
18417,0313,1856,847,95.28%,177.93
18418,0313,1857,811,96.18%,235.66
18419,0313,1858,860,96.51%,129.6
18420,0313,1859,851,97.3%,4828.39
18421,0313,1900,842,96.2%,135
18422,0313,1901,814,95.82%,137.64
18423,0313,1902,808,96.78%,83.06
18424,0313,1903,857,96.62%,127.89
18425,0313,1904,875,96.23%,220.9
18426,0313,1905,873,95.88%,122.93
18427,0313,1906,810,96.17%,83.04
18428,0313,1907,767,96.09%,131.61
18429,0313,1908,801,95.13%,139.84
18430,0313,1909,834,95.56%,86.53
18431,0313,1910,837,96.42%,175.23
18432,0313,1911,824,95.39%,81.16
18433,0313,1912,803,96.64%,227.2
18434,0313,1913,794,96.73%,133.82
18435,0313,1914,827,96.25%,131.02
18436,0313,1915,824,96.36%,84.09
18437,0313,1916,870,95.52%,174.22
18438,0313,1917,790,96.08%,183.63
18439,0313,1918,848,95.17%,174.14
18440,0313,1919,852,94.72%,175.07
18441,0313,1920,857,93.58%,177.81
18442,0313,1921,858,95.34%,92.14
18443,0313,1922,776,96.26%,135.22
18444,0313,1923,799,95.12%,134.51
18445,0313,1924,826,95.64%,81.8
18446,0313,1925,781,96.67%,185.53
18447,0313,1926,707,93.78%,139.39
18448,0313,1927,754,96.29%,137.22
18449,0313,1928,784,95.79%,139.64
18450,0313,1929,679,95.29%,142.96
18451,0313,1930,711,96.06%,140.86
18452,0313,1931,672,94.49%,199.82
18453,0313,1932,781,96.16%,133.47
18454,0313,1933,786,95.42%,286.7
18455,0313,1934,792,95.83%,132.3
18456,0313,1935,791,95.7%,238.58
18457,0313,1936,731,95.76%,79.82
18458,0313,1937,750,94.93%,245.44
18459,0313,1938,678,96.76%,85.8
18460,0313,1939,679,97.05%,146.36
18461,0313,1940,690,94.49%,140.36
18462,0313,1941,721,95.98%,196.25
18463,0313,1942,645,96.43%,335.01
18464,0313,1943,680,95.15%,200.41
18465,0313,1944,706,96.18%,142.57
18466,0313,1945,693,94.37%,81.39
18467,0313,1946,689,94.92%,144.42
18468,0313,1947,701,94.72%,86.3
18469,0313,1948,659,95.45%,104.27
18470,0313,1949,726,93.53%,145.71
18471,0313,1950,631,95.4%,219.64
18472,0313,1951,611,94.93%,214.27
18473,0313,1952,620,95.16%,81.37
18474,0313,1953,696,94.83%,145.3
18475,0313,1954,652,95.09%,84.05
18476,0313,1955,683,95.02%,142.49
18477,0313,1956,620,95.48%,80.43
18478,0313,1957,670,96.12%,142.78
18479,0313,1958,646,95.36%,87.96
18480,0313,1959,694,95.39%,84.23
18481,0313,2000,647,96.6%,206.73
18482,0313,2001,633,95.89%,148.99
18483,0313,2002,666,97.6%,153.91
18484,0313,2003,593,97.13%,288.49
18485,0313,2004,577,96.36%,157.95
18486,0313,2005,598,94.82%,152.09
18487,0313,2006,684,96.49%,84.73
18488,0313,2007,680,96.32%,145.12
18489,0313,2008,662,95.92%,150.93
18490,0313,2009,619,94.99%,219.18
18491,0313,2010,627,95.22%,218.52
18492,0313,2011,597,96.31%,87.05
18493,0313,2012,652,95.55%,86.34
18494,0313,2013,589,95.25%,161.46
18495,0313,2014,588,95.92%,226.22
18496,0313,2015,603,96.35%,158.28
18497,0313,2016,611,95.09%,215.49
18498,0313,2017,569,97.36%,223.61
18499,0313,2018,641,95.01%,81.92
18500,0313,2019,536,96.27%,82.91
18501,0313,2020,579,96.03%,85.43
18502,0313,2021,554,96.93%,84.47
18503,0313,2022,570,94.91%,81.87
18504,0313,2023,619,95.8%,157.59
18505,0313,2024,576,97.05%,91.89
18506,0313,2025,590,95.93%,152.64
18507,0313,2026,580,94.48%,296.96
18508,0313,2027,515,96.5%,84.78
18509,0313,2028,536,96.83%,345.02
18510,0313,2029,610,95.41%,85.89
18511,0313,2030,561,95.54%,275.01
18512,0313,2031,567,95.24%,157.41
18513,0313,2032,530,93.58%,169.85
18514,0313,2033,531,96.8%,242.3
18515,0313,2034,519,96.34%,166.4
18516,0313,2035,561,96.26%,159.34
18517,0313,2036,529,96.79%,85.43
18518,0313,2037,537,97.77%,240.97
18519,0313,2038,505,95.45%,485.36
18520,0313,2039,565,95.93%,155.38
18521,0313,2040,607,97.36%,218.94
18522,0313,2041,501,95.41%,85.1
18523,0313,2042,511,97.26%,164.51
18524,0313,2043,547,96.34%,90.76
18525,0313,2044,523,95.22%,352.18
18526,0313,2045,466,97.42%,173.33
18527,0313,2046,500,95.6%,245.07
18528,0313,2047,427,96.25%,87.15
18529,0313,2048,485,95.88%,170.07
18530,0313,2049,472,96.61%,83.47
18531,0313,2050,443,95.71%,279.49
18532,0313,2051,429,94.17%,86.4
18533,0313,2052,428,98.13%,91.02
18534,0313,2053,434,96.08%,281.59
18535,0313,2054,452,97.79%,88.08
18536,0313,2055,452,96.24%,178.32
18537,0313,2056,441,95.69%,97.03
18538,0313,2057,409,96.33%,91.46
18539,0313,2058,440,95%,186.23
18540,0313,2059,416,95.43%,9799.76
18541,0313,2100,423,95.98%,86.83
18542,0313,2101,420,95.48%,189.22
18543,0313,2102,443,95.26%,273.84
18544,0313,2103,412,94.42%,184.77
18545,0313,2104,412,95.39%,88.86
18546,0313,2105,401,95.01%,87.6
18547,0313,2106,433,94.23%,93.96
18548,0313,2107,462,96.97%,181.82
18549,0313,2108,466,95.71%,260.56
18550,0313,2109,455,97.36%,177.11
18551,0313,2110,401,95.76%,189.58
18552,0313,2111,388,95.88%,87.46
18553,0313,2112,399,97.74%,88.65
